Gene,baseMean,log2FoldChange,pvalue,padj
HSD17B4|3295,4016.51052,-0.126217079924378,0.446688268245567,0.560328412966687
HDLBP|3069,12627.69449,-0.126350425616196,0.481247437164719,0.59497383767916
SYCP2|10388,56.48108359,-0.12688384139521,0.763140873880936,0.840195451843001
CCNH|902,1256.040784,-0.126900137127794,0.514873779692158,0.627718941396221
TRIM39|56658,627.8473505,-0.126931283403443,0.450681705892227,0.564456816112925
SNORA15|677803,0.272135610978845,-0.126960718491917,0.894486985951581,0.934924671867722
PPP2R5E|5529,1177.724438,-0.126974295099344,0.501046795299287,0.614216182683696
FAM128B|80097,3011.769271,-0.127271017277003,0.539343902867475,0.650334721660981
SCD5|79966,23812.16553,-0.127371268289122,0.685278324040093,0.776226076467589
KIAA1586|57691,394.0677428,-0.127409648826287,0.54038643528393,0.651103376237849
QRICH2|84074,161.6949432,-0.127759867053479,0.697090690421543,0.786050644659251
GH1|2688,0.227486305411838,-0.127766171704045,0.884429903371513,0.927581603444537
USP37|57695,708.9369241,-0.128079073509773,0.446843245869955,0.560449923245046
NFATC2|4773,73.63945615,-0.128207741007182,0.768478952617514,0.844385674567886
ORC4L|5000,1344.650171,-0.128258201894562,0.528434274210954,0.640583755357912
LOC285359|285359,96.03855682,-0.128284182361041,0.613734153132949,0.717386867033175
TMEM175|84286,1367.312069,-0.128430185365245,0.582117766308271,0.689638189821272
SF3B2|10992,8697.532682,-0.128440514108302,0.379087420068041,0.492604233743765
C19orf60|55049,1236.843798,-0.128544335234469,0.61442531145536,0.717846749404146
NCOA4|8031,5235.94247,-0.128577519920809,0.499887512504628,0.613134763850792
TNNI3|7137,8.760583554,-0.128607237634541,0.800353558077641,0.868475460270005
SKP1|6500,14804.63101,-0.128756548136774,0.518718953066548,0.631383764206071
GTF3C4|9329,586.9330356,-0.128795945497534,0.625625482151553,0.727714522415805
MAP1LC3B|81631,6694.996027,-0.128835318620354,0.499204448097809,0.612619582603298
COL6A4P2|646300,11.60344026,-0.129113279514677,0.791910457088046,0.862516138157613
SMARCD3|6604,5045.829333,-0.129271961120302,0.601916999141654,0.706745222309045
NLGN4Y|22829,537.1062032,-0.129381987321261,0.790651062237258,0.861619463958804
NUDT2|318,781.6835295,-0.129459919046566,0.67275417651256,0.766087449716676
IREB2|3658,1766.752615,-0.129898196238747,0.470433123752078,0.583961936035383
TMEM53|79639,484.6124549,-0.130075064539923,0.491665359744198,0.605795792022092
SP2|6668,1084.165035,-0.130222247305057,0.266736608117626,0.371352034210097
SEC14L2|23541,3609.115946,-0.130540207157558,0.656488386568598,0.75289877451226
CRYAA|1409,6.381975016,-0.130583576534954,0.78950959697007,0.860630156312839
FAM150A|389658,0.234357264693915,-0.130643197274547,0.530591038793408,0.642310188733905
CLPX|10845,1161.682564,-0.130841031975512,0.413058265381293,0.526949793712947
CSRNP1|64651,1924.400668,-0.130867524303061,0.570946323876669,0.67868266723714
C14orf178|283579,3.770930883,-0.130882067914386,0.747187180341888,0.826702787964186
ZNF419|79744,410.6237243,-0.130977129912377,0.583093933190025,0.690611499281738
OR10J3|441911,0.0673507335409149,-0.131144921140688,0.902298778369958,0.940729751687916
EIF4G1|1981,9908.767905,-0.131161204130012,0.520524950665477,0.633104595080798
POLR3F|10621,735.5439535,-0.131289920879828,0.431305786063958,0.54589614877872
LEFTY1|10637,49.9238017,-0.131665342913141,0.705119177438278,0.792324584271639
TFAP2D|83741,0.161024529361826,-0.132186353167004,0.479051821536359,0.592981491729117
ATG16L2|89849,604.9287772,-0.132237392267877,0.674880962642381,0.767829355220532
ADAM15|8751,2657.036001,-0.132247621653989,0.543525361592145,0.653701253257942
COX5A|9377,3022.372277,-0.132255217127324,0.558537303098197,0.667180210519019
SPDYE5|442590,9.83259551,-0.132444757680254,0.73350553965925,0.81567052459961
ZNF785|146540,469.3334812,-0.13245314850372,0.519809899021638,0.632434284232898
ARIH2|10425,3316.268524,-0.132727569592284,0.406877637283974,0.521067508150805
BNIP3L|665,7441.088915,-0.132810048791836,0.528566736188624,0.640704064245735
ZNF607|84775,482.0214412,-0.132816556068769,0.533293755262151,0.644893940521072
POLK|51426,703.4273586,-0.132952901163505,0.422200871088281,0.536943686890902
LZTS1|11178,2268.918772,-0.133146932451086,0.741614445364657,0.822427138364311
CRB2|286204,1980.771596,-0.133183877034061,0.734460605966148,0.816401234857433
SFXN1|94081,2172.585674,-0.133427841246905,0.410001569657375,0.524090144275753
WDR74|54663,1068.690745,-0.133689144706991,0.293847561086378,0.401617346120254
EYS|346007,10.81352633,-0.133711434936238,0.045890151193196,0.0842702900195695
ZNF485|220992,56.07930559,-0.133759378695823,0.596037457839307,0.70163349958882
CLGN|1047,189.563247,-0.133858854297569,0.780697329262218,0.854016377481933
LOC100134229|100134229,260.8185794,-0.133882884803075,0.663305523146491,0.758417322819957
RNF214|257160,643.2877657,-0.133948132645174,0.309751143374868,0.419107028939241
NPRL3|8131,1808.657231,-0.134134246821227,0.376436562523309,0.489978103633848
CCT8|10694,4505.06114,-0.134372476909743,0.345108858786251,0.4569470604838
PCSK7|9159,1392.734925,-0.134604912193232,0.507874517637283,0.620928666457853
ASXL2|55252,507.1904956,-0.134666187538537,0.658276687712669,0.754545937086384
RNASEK|440400,4394.5415,-0.134910616179804,0.518909542949258,0.631538025992065
DEM1|64789,221.0178009,-0.134927402796189,0.733372646766441,0.815661937581611
EAF1|85403,1881.939269,-0.134949645575628,0.479558695027666,0.593342377702928
CRYGB|1419,0.18502230902713,-0.135187767797036,0.858673677395157,0.910046258551324
LRIG2|9860,279.4998946,-0.135274626808089,0.540136894285159,0.651006033108375
AZI1|22994,498.0172733,-0.135306393371395,0.617044597510219,0.720208958088746
TSIX|9383,229.1967633,-0.135410336083431,0.769632986836765,0.845080319573868
CNNM3|26505,1162.633058,-0.135710753147939,0.517333791782398,0.630120019339699
UBE3C|9690,3060.523696,-0.135750373371705,0.43454970844753,0.549137141394418
ALDH7A1|501,3361.073549,-0.135782122303075,0.665199688362365,0.759727443236524
EBNA1BP2|10969,2190.464765,-0.136173323938037,0.409138578455977,0.523299120737175
HLTF|6596,1815.736275,-0.136345895792515,0.493662613599017,0.607480583968832
DNTT|1791,0.135072344416202,-0.136446374969015,0.889790386708222,0.931383244951662
LAMB2L|22973,102.1656609,-0.13668818695487,0.654658988220975,0.751426196000857
COASY|80347,1859.278086,-0.136699154372986,0.327337932403675,0.437835197152381
RPS6KB1|6198,1190.131334,-0.136735337195901,0.325512791982524,0.43587437715806
CBL|867,1930.581759,-0.136782657754649,0.563191640320193,0.671699966001125
ZNF699|374879,62.65880231,-0.13702605903602,0.665059130648925,0.759611888387441
GIN1|54826,234.9834853,-0.137366061610954,0.424014506330376,0.538843883634461
HCG4P6|80868,23.02686872,-0.137514301341211,0.700974224816928,0.78875760755324
ANO10|55129,1058.761238,-0.137623035207994,0.363088676084462,0.475950898606401
LRRFIP1|9208,1990.832161,-0.137724105453985,0.484398798335012,0.597873587220633
RFC1|5981,2100.231477,-0.137792619254218,0.425040941391174,0.539826062126005
YY1AP1|55249,3131.607059,-0.137880992357713,0.304108054374465,0.412716545474499
PTPRVP|148713,6.752117469,-0.138123640888643,0.769636952613707,0.845080319573868
CYTSA|23384,2117.983102,-0.138223762946958,0.520232967977031,0.632797620705718
ZFP90|146198,1550.081317,-0.138257838886976,0.417469375389337,0.531873631564394
C11orf84|144097,887.455195,-0.138365756300669,0.480723049750552,0.594401724784512
SPNS3|201305,34.80731793,-0.13842286191587,0.729440666495844,0.812365657630865
ABHD13|84945,794.9538056,-0.13844908240935,0.497913443703784,0.611618952786238
MUT|4594,1420.726557,-0.138583307563297,0.459342415893835,0.572849024385865
EGLN3|112399,1720.392529,-0.138584080244476,0.684665771796863,0.775849963117712
ZNF197|10168,699.6132847,-0.138599118197886,0.414358287145789,0.528468460774605
SH3BP1|23616,628.510241,-0.138675858036923,0.63564091024631,0.73647750587104
WHSC1|7468,3807.979466,-0.13900921268178,0.575832070154558,0.683521526228386
LOC388588|388588,12.58014058,-0.139030460115856,0.766026640531715,0.842314893924082
GPCPD1|56261,1857.966416,-0.139054259878321,0.540362019360321,0.651103376237849
TPM3|7170,8963.987481,-0.139271754300928,0.45023692499567,0.564082881673257
PAGE4|9506,0.0741024921215445,-0.139346796090142,0.86371524313936,0.913238136540871
MAP3K7|6885,1218.977565,-0.13935390266733,0.446369164891858,0.560037389202488
LMOD1|25802,443.7950094,-0.139362388317845,0.404360906753625,0.51852928668865
DNAJA3|9093,2439.19845,-0.13969036420611,0.383595958353352,0.496922930871578
LIMS2|55679,704.4322632,-0.139753606975303,0.728127875439672,0.811372535491383
SCEL|8796,2.515729339,-0.139786728048789,0.464584590219925,0.5778920591186
CCDC157|550631,103.9906037,-0.140266381818282,0.563919470071556,0.672401722087547
SUSD1|64420,696.7485679,-0.140543038124097,0.637268734078433,0.737743164784474
LHFPL1|340596,32.2109725,-0.140579360551983,0.756345976410977,0.834667746380877
PNPLA2|57104,1921.152165,-0.140664757047482,0.510857049717466,0.623665926075962
ZNF628|89887,268.1248758,-0.141016387207071,0.532101424754628,0.643759501237413
CYB5D2|124936,1396.665495,-0.141106533855451,0.543442673701823,0.653642559894897
C3orf42|84657,26.08581203,-0.14111420819039,0.630744150481893,0.732167293653803
SHC2|25759,1805.961406,-0.141191778308894,0.620784037603093,0.723950589506005
VHL|7428,1633.790979,-0.141267994435758,0.472881542597133,0.586435134059155
METT5D1|196074,399.114064,-0.141332469113508,0.358605199228686,0.471258733337112
MBNL1|4154,3118.070679,-0.141414146361311,0.432691630516222,0.547183430212247
IFIT5|24138,1027.381643,-0.141654946810285,0.556706330472518,0.665693906669419
PIN4|5303,467.9854103,-0.141828961437938,0.43938117557956,0.553646687728909
CLK1|1195,2265.016936,-0.141854164983008,0.565883550500935,0.674380950132979
SAP130|79595,1414.172242,-0.141920073823799,0.399990850604261,0.513881944672012
RIMKLB|57494,1540.37949,-0.142008097287965,0.543585457659622,0.653732769673698
KIAA1191|57179,5638.111165,-0.142062587127909,0.319511599886443,0.429541347240703
FAM3A|60343,1912.795425,-0.142364692605992,0.425364487301702,0.540009846463075
TXNRD2|10587,729.9794669,-0.142507331193688,0.454202300971165,0.567873745322803
DHRS12|79758,285.3199091,-0.14265014909398,0.547908256644463,0.657701310748338
S1PR1|1901,2308.510775,-0.143216798915782,0.657258814972617,0.753603119658017
B3GAT2|135152,650.8770407,-0.143227860595188,0.755459992774663,0.834024027050737
PRELP|5549,1183.88984,-0.143390135172941,0.445577934978305,0.559481368818938
NLRP1|22861,205.5063452,-0.143441597218316,0.675259594239047,0.76812421497181
MYST1|84148,1406.727864,-0.143520835545508,0.376148703299947,0.489676205571484
FLJ44054|643365,3.009555349,-0.14373820418004,0.769899759234361,0.845080319573868
NLRP4|147945,12.54718887,-0.143823433881571,0.777638382592951,0.851491074127806
MED9|55090,1197.735684,-0.144085915559429,0.368023225840984,0.481209327768895
CCDC57|284001,568.5740609,-0.144262726840459,0.62434229286018,0.72666013920111
NBPF1|55672,1475.023957,-0.144466449305689,0.598360402544975,0.703509313951604
MZF1|7593,796.3042728,-0.144597921227385,0.627264952563163,0.728918228205967
DHX16|8449,1220.514669,-0.144655620710708,0.321281841824583,0.431410055478899
LMBRD1|55788,3215.115433,-0.144768203825511,0.542962373279034,0.653277998273459
C16orf42|115939,1834.806378,-0.145012394988234,0.35107969886899,0.46326284796032
UFM1|51569,2974.535803,-0.14503375968678,0.429908643136909,0.54452083639555
FGD5|152273,354.1906855,-0.145393443468443,0.628763587575534,0.730351730744578
GUCY2C|2984,3.52873861,-0.145652775547549,0.740375723515871,0.82155607664575
IL12B|3593,0.601218541786315,-0.145945494929495,0.791319772300063,0.86201881108578
LOC100133050|100133050,0.417418155799351,-0.146036618006777,0.8232485843347,0.885992408817276
GULP1|51454,324.4936547,-0.146367736021588,0.749588279625531,0.829102214086029
KIAA0494|9813,4870.917786,-0.146416100668602,0.40349524584115,0.517556842467745
GPR116|221395,1314.851535,-0.146443761225832,0.612913509957064,0.716557894027626
NR2F6|2063,749.3934998,-0.146522227436964,0.492125407164267,0.606246454131533
PGBD2|267002,148.1511704,-0.146608854635825,0.473154978922763,0.586698790720055
COX6A2|1339,3.953373435,-0.146811573917632,0.775311273596249,0.849569911742206
KCNK17|89822,4.429833873,-0.146908089598158,0.772491463647132,0.847105619231923
TRIM68|55128,609.5008391,-0.147015302072565,0.436096657120633,0.550514948900516
KCNT2|343450,247.8246279,-0.147033885924826,0.719769911068812,0.804942127470217
CLIP2|7461,11219.88407,-0.147115313449428,0.633574735483495,0.73474557041671
CCDC114|93233,28.94425853,-0.147123248275799,0.737500946031402,0.819025605849485
ZNF605|100289635,690.548873,-0.1471766006877,0.479410517833444,0.593273207062892
AP1S3|130340,90.33654073,-0.147271977142535,0.632359073585276,0.733732806207074
PSMD4|5710,4816.25074,-0.147676113214475,0.286079277620868,0.3930329904579
MRPS36|92259,609.1395715,-0.147690881518991,0.549905768282363,0.659742389702036
RAB11A|8766,4729.161854,-0.147736144337451,0.313567587761325,0.423268929214917
SEMA6A|57556,4240.956535,-0.147934348664718,0.584340852438723,0.691615984650029
GFM1|85476,1953.502258,-0.147973954677219,0.237894905068177,0.338129454267192
MRPL48|51642,732.2866162,-0.147989439351209,0.582588913643799,0.690055729522582
ADAMTS10|81794,584.3881433,-0.148325270114657,0.642188136967442,0.741968671696016
C1orf151|440574,2134.916375,-0.148336020296193,0.509270342936777,0.622277914315005
ERI3|79033,3849.992475,-0.148433405743376,0.435169227348244,0.549580408168541
GLRX2|51022,239.754624,-0.148581215566586,0.529509955420081,0.641524874699952
INTS3|65123,3684.79018,-0.148593056545349,0.432477273688438,0.547001121371929
ZNF841|284371,326.433586,-0.148749041731022,0.542427807277711,0.652911158672297
EPC2|26122,1319.125228,-0.149249538551714,0.315538967192452,0.425250146053153
CARS|833,2441.799285,-0.149515526406526,0.418826236633126,0.533320522736756
CRIP2|1397,6035.108377,-0.149697243072615,0.547263848686108,0.657173154286643
BDNFOS|497258,402.9847521,-0.149703722657501,0.574410795591394,0.682170289136953
SERPINE2|5270,7765.052631,-0.149953727397955,0.605020212344905,0.709350527347488
RELT|84957,748.9064489,-0.150061224492045,0.444444571932738,0.558349052234635
ZNF624|57547,195.6055846,-0.150105800769553,0.459709671509908,0.573195853507085
DFNB59|494513,57.99691996,-0.150622679662653,0.643322451279017,0.742792849241514
LAGE3|8270,1045.926835,-0.150676053200351,0.515514409637202,0.628357500631405
TFIP11|24144,1504.785017,-0.150833789352065,0.340642251137969,0.451980107584555
BRE|9577,1244.413228,-0.151069400040818,0.239348891858988,0.339695443680967
TMEM161B|153396,443.2231364,-0.151266533089915,0.370795788455884,0.484047100942444
BACH2|60468,328.5597839,-0.151472425292372,0.674244303763371,0.767368752519254
RBM5|10181,3958.133532,-0.151670915125367,0.456486224629737,0.570134860585534
FUS|2521,9258.06495,-0.151671367420868,0.451129132847832,0.564797159959877
SUPT3H|8464,168.5070622,-0.151806720787131,0.573433659101365,0.681051773314835
ZHX3|23051,4314.426528,-0.152098405113063,0.514217680514359,0.627054295071531
GRHPR|9380,3652.345065,-0.152290830082811,0.499182930499271,0.612619582603298
DACH1|1602,171.19585,-0.152299426064119,0.731159300884402,0.813904187139845
QKI|9444,26315.86509,-0.15234146276078,0.535624403683517,0.647022740647004
LDLR|3949,1103.417862,-0.152357126965686,0.701096866035124,0.788769754969467
CADM1|23705,4975.712601,-0.15238213243837,0.547515136546081,0.657352139228019
TPP2|7174,1286.268094,-0.152459492169309,0.501446455798511,0.614588936707173
NCRNA00120|55389,52.2024284,-0.152523232742743,0.65336008906769,0.75051588601874
GIP|2695,0.103821995540533,-0.152525586843188,0.831843741345486,0.892106856822699
PYCR2|29920,3096.506291,-0.152529008638866,0.396984445297919,0.510802012230776
FXC1|26515,1428.453829,-0.152654965294181,0.396046242225945,0.509934982063698
RPP30|10556,655.8674364,-0.152703215859151,0.274972717039737,0.380593336608746
PANX1|24145,735.2061951,-0.152951140554904,0.483560091052339,0.597067635149697
SNHG8|100093630,728.66799,-0.15301400811183,0.534699336751847,0.646391044535371
PBX1|5087,4134.387933,-0.153047518296762,0.503763137325699,0.616840421245185
KCNN3|3782,289.769029,-0.153238873983513,0.673876526605724,0.767048526006008
PPBPL2|10895,0.192169420232624,-0.153278338098342,0.876881044936102,0.922437140310459
C5orf44|80006,1171.182742,-0.153513493773592,0.462808580969748,0.576054379449278
HIST1H2BE|8344,3.918446054,-0.153975026797062,0.761447336737048,0.839001352583167
IL17RA|23765,397.1556038,-0.15397911129845,0.612170139881496,0.716036009227711
OR2A7|401427,6.552255211,-0.15429670015951,0.754087048044663,0.832937357254395
C11orf30|56946,622.4023823,-0.154595757922919,0.436064039286096,0.550509801282119
MLNR|2862,0.594184904472344,-0.154605767466236,0.784584686247475,0.856811074734052
CPD|1362,3571.849296,-0.154615314672315,0.588618281161099,0.69540381119106
